web-scraper-order,web-scraper-start-url,banner-image-src,product_name,price,ratings,ship_from,banners,has_video,product_image-src,is_ad,sold,shipping_speed,product_url,product_url-href
"1731387912-423","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","","🔥ส่งไว ส่งฟรี 👍Truvitar Plant Protein Matcha Green tea 800g | โปรตีนจากพืช รสชาเขียวมัทฉะ เพิ่มคอลลาเจน","880","","จังหวัดสระบุรี","การผ่อนชำระโค้ดลด ฿150","","https://down-th.img.susercontent.com/file/th-11134207-7r98t-m041k5ngxk8q22_tn.webp","","","2-5 วัน","🔥ส่งไว ส่งฟรี 👍Truvitar Plant Protein Matcha Green tea 800g | โปรตีนจากพืช รสชาเขียวมัทฉะ เพิ่มคอลลาเจน฿880-45%การผ่อนชำระโค้ดลด ฿1502-5 วันจังหวัดสระบุรี","https://shopee.co.th/%F0%9F%94%A5%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B9%84%E0%B8%A7-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9F%E0%B8%A3%E0%B8%B5-%F0%9F%91%8DTruvitar-Plant-Protein-Matcha-Green-tea-800g-%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B8%A3%E0%B8%AA%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%84%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%88%E0%B8%99-i.1016131319.26111141268?sp_atk=b72723ca-ecf4-461f-a5a0-d38cf20c96e8&xptdk=b72723ca-ecf4-461f-a5a0-d38cf20c96e8"
"1731387912-424","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasg-m1i3n5fnyxk966","(Burn หนักๆ) 100%ผงชาเขียวมัทฉะคีโต  GoBurn GoDetox 100กรัม","89","4.9","จังหวัดกรุงเทพมหานคร","ส่งไว","","https://down-th.img.susercontent.com/file/th-11134207-7r98p-lqn47ou7ph4419_tn.webp","","ขายแล้ว 10.3พัน ชิ้น","1-2 วัน","(Burn หนักๆ) 100%ผงชาเขียวมัทฉะคีโต  GoBurn GoDetox 100กรัม฿89-6%ส่งไว4.9ขายแล้ว 10.3พัน ชิ้น1-2 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/(Burn-%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B9%86)-100-%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%84%E0%B8%B5%E0%B9%82%E0%B8%95-GoBurn-GoDetox-100%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.140467948.14153066294?sp_atk=36aa6703-6d58-41f2-89e0-cc941ced068e&xptdk=36aa6703-6d58-41f2-89e0-cc941ced068e"
"1731387912-425","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasd-m2gelpjc0o10b3","FFFs | Ceremonial grade | MIDORI (みどり) - Yame Matcha (Fukuoka, Japan) | Japanese Matcha Powder ผงมัทฉะ 100%","590","5.0","จังหวัดอุทัยธานี","","","https://down-th.img.susercontent.com/file/th-11134207-7r991-lzlru7n5wko92b_tn.webp","","ขายแล้ว 2 ชิ้น","1-4 วัน","FFFs | Ceremonial grade | MIDORI (みどり) - Yame Matcha (Fukuoka, Japan) | Japanese Matcha Powder ผงมัทฉะ 100%฿5905.0ขายแล้ว 2 ชิ้น1-4 วันจังหวัดอุทัยธานี","https://shopee.co.th/FFFs-Ceremonial-grade-MIDORI-(%E3%81%BF%E3%81%A9%E3%82%8A)-Yame-Matcha-(Fukuoka-Japan)-Japanese-Matcha-Powder-%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-100--i.1884229.24866466425?sp_atk=bf7a0b64-c0b0-48a3-86f2-6d08e3017ced&xptdk=bf7a0b64-c0b0-48a3-86f2-6d08e3017ced"
"1731387912-426","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Boncafe Uji Matcha Green Tea Latte(1kg) ชาเขียวพรีเมี่ยมแท้พร้อมชงจากญี่ปุ่น อูจิ มัทฉะ กรีนที ลาเต้","375","","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7rasc-m1nz87dcxa3tf8_tn.webp","","","1-5 วัน","Boncafe Uji Matcha Green Tea Latte(1kg) ชาเขียวพรีเมี่ยมแท้พร้อมชงจากญี่ปุ่น อูจิ มัทฉะ กรีนที ลาเต้฿375-5%1-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/Boncafe-Uji-Matcha-Green-Tea-Latte(1kg)-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%8A%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%AD%E0%B8%B9%E0%B8%88%E0%B8%B4-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%97%E0%B8%B5-%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-i.121831071.29814868094?sp_atk=83daa266-313a-4f60-9e91-fcc6094c1ba0&xptdk=83daa266-313a-4f60-9e91-fcc6094c1ba0"
"1731387912-427","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Tsujiri Kataoka Green tea lemon with Uji Matcha ชาเขียวมัทฉะเลมอน ผสมอูจิมัทฉะ 180g.","234","5.0","จังหวัดกรุงเทพมหานคร","โค้ดลด 5%รับสินค้าฟรี","","https://down-th.img.susercontent.com/file/th-11134207-7r992-luiqo4joeqlqbc_tn.webp","","ขายแล้ว 19 ชิ้น","2 วัน","Tsujiri Kataoka Green tea lemon with Uji Matcha ชาเขียวมัทฉะเลมอน ผสมอูจิมัทฉะ 180g.฿234-22%โค้ดลด 5%รับสินค้าฟรี5.0ขายแล้ว 19 ชิ้น2 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/Tsujiri-Kataoka-Green-tea-lemon-with-Uji-Matcha-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%80%E0%B8%A5%E0%B8%A1%E0%B8%AD%E0%B8%99-%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%B9%E0%B8%88%E0%B8%B4%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-180g.-i.237883381.25826471751?sp_atk=2d7dfabd-aecb-4e4e-b7ec-16ce7d0d6b7f&xptdk=2d7dfabd-aecb-4e4e-b7ec-16ce7d0d6b7f"
"1731387912-428","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","มัทฉะ100% (Ceremony Grade) 30กรัม ผงชาเขียวมัทฉะ 100%","480","4.8","จังหวัดนนทบุรี","ขายส่ง","","https://down-th.img.susercontent.com/file/28136f8fd593ee5b32867abefa705f6e_tn.webp","","ขายแล้ว 10 ชิ้น","2-6 วัน","มัทฉะ100% (Ceremony Grade) 30กรัม ผงชาเขียวมัทฉะ 100%฿480ขายส่ง4.8ขายแล้ว 10 ชิ้น2-6 วันจังหวัดนนทบุรี","https://shopee.co.th/%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0100-(Ceremony-Grade)-30%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-100--i.77722663.6791647817?sp_atk=6dd184bd-99e8-4f2c-9363-086985bc9805&xptdk=6dd184bd-99e8-4f2c-9363-086985bc9805"
"1731387912-429","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","ใบชาเขียวมัทฉะ พรีเมี่ยมแท้ พร้อมสูตรชง Matcha Green Tea (1 กก. ถุงฟอยล์) สำหรับเครื่องชง ชาเขียว","350","4.7","จังหวัดลำปาง","โค้ดลด ฿5","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98u-ls2ke63bzirheb_tn.webp","","ขายแล้ว 83 ชิ้น","2-6 วัน","ใบชาเขียวมัทฉะ พรีเมี่ยมแท้ พร้อมสูตรชง Matcha Green Tea (1 กก. ถุงฟอยล์) สำหรับเครื่องชง ชาเขียว฿350โค้ดลด ฿54.7ขายแล้ว 83 ชิ้น2-6 วันจังหวัดลำปาง","https://shopee.co.th/%E0%B9%83%E0%B8%9A%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%8A%E0%B8%87-Matcha-Green-Tea-(1-%E0%B8%81%E0%B8%81.-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%9F%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C)-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%8A%E0%B8%87-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-i.233610129.4753908207?sp_atk=2d671816-47b9-4275-a064-7f4ddf109af3&xptdk=2d671816-47b9-4275-a064-7f4ddf109af3"
"1731387912-430","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Ranong Tea เรนองที 🌱 ชาเขียวมัทฉะลาเต้ 3in1 Matcha Latte [8 ซอง 160g] ชาเขียว ผงมัทฉะนิวซีแลนด์","165","4.9","จังหวัดชลบุรี","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98z-m0aiqt5mueuyf7_tn.webp","","ขายแล้ว 213 ชิ้น","2-5 วัน","Ranong Tea เรนองที 🌱 ชาเขียวมัทฉะลาเต้ 3in1 Matcha Latte [8 ซอง 160g] ชาเขียว ผงมัทฉะนิวซีแลนด์฿165-15%4.9ขายแล้ว 213 ชิ้น2-5 วันจังหวัดชลบุรี","https://shopee.co.th/Ranong-Tea-%E0%B9%80%E0%B8%A3%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%B5-%F0%9F%8C%B1-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-3in1-Matcha-Latte-8-%E0%B8%8B%E0%B8%AD%E0%B8%87-160g-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%99%E0%B8%B4%E0%B8%A7%E0%B8%8B%E0%B8%B5%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C-i.301303116.17078169296?sp_atk=447415a1-58da-4721-bf1c-1ec9880c55ad&xptdk=447415a1-58da-4721-bf1c-1ec9880c55ad"
"1731387912-431","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasa-m2gel57xqz6sd2","My Matcha ชาเขียวมัทฉะแท้100% นำเข้าจากญี่ปุ่น Green tea Matcha ดื่มทุกวัน เร่งเผาผลาญ IF คีโตทานได้","154","4.8","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7qukz-lju3v786fccp0c_tn.webp","","ขายแล้ว 85 ชิ้น","1-5 วัน","My Matcha ชาเขียวมัทฉะแท้100% นำเข้าจากญี่ปุ่น Green tea Matcha ดื่มทุกวัน เร่งเผาผลาญ IF คีโตทานได้฿154-3%4.8ขายแล้ว 85 ชิ้น1-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/My-Matcha-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%81%E0%B8%97%E0%B9%89100-%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-Green-tea-Matcha-%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A7%E0%B8%B1%E0%B8%99-%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%9C%E0%B8%B2%E0%B8%9C%E0%B8%A5%E0%B8%B2%E0%B8%8D-IF-%E0%B8%84%E0%B8%B5%E0%B9%82%E0%B8%95%E0%B8%97%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.224377985.22575381099?sp_atk=7d0dc91b-e086-4245-86ce-1ea4816e0722&xptdk=7d0dc91b-e086-4245-86ce-1ea4816e0722"
"1731387912-432","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasa-m2gel57xqz6sd2","ผงชาเขียวพรีเมียม 100% - Tsuyu Yame Matcha Green Tea Power","1,250","5.0","จังหวัดเชียงใหม่","ส่งไว","","https://down-th.img.susercontent.com/file/th-11134207-7r98x-lx6a7i0iazf33d_tn.webp","","ขายแล้ว 4 ชิ้น","2-5 วัน","ผงชาเขียวพรีเมียม 100% - Tsuyu Yame Matcha Green Tea Power฿1,250ส่งไว5.0ขายแล้ว 4 ชิ้น2-5 วันจังหวัดเชียงใหม่","https://shopee.co.th/%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B8%A2%E0%B8%A1-100-Tsuyu-Yame-Matcha-Green-Tea-Power-i.250535803.25182933155?sp_atk=7db218b9-fa8c-4a7a-81e8-7b33672ddae9&xptdk=7db218b9-fa8c-4a7a-81e8-7b33672ddae9"
"1731387912-433","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","เครื่องดื่มชาเขียว MATCHA GREEN TEA  มัทฉะชงดื่มปรุงสำเร็จชนิดซอง (ตราวิษามิน) จำนวน 1 กล่อง บรรจุ 7 ซอง","169","5.0","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7quky-lgjfu8bqdi6m88_tn.webp","","ขายแล้ว 10 ชิ้น","2-5 วัน","เครื่องดื่มชาเขียว MATCHA GREEN TEA  มัทฉะชงดื่มปรุงสำเร็จชนิดซอง (ตราวิษามิน) จำนวน 1 กล่อง บรรจุ 7 ซอง฿169-57%5.0ขายแล้ว 10 ชิ้น2-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-MATCHA-GREEN-TEA-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%8A%E0%B8%87%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%8B%E0%B8%AD%E0%B8%87-(%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%A9%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%99)-%E0%B8%88%E0%B8%B3%E0%B8%99%E0%B8%A7%E0%B8%99-1-%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87-%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8-7-%E0%B8%8B%E0%B8%AD%E0%B8%87-i.509503914.17206537402?sp_atk=f0f14d9f-f949-4f8e-a0ae-e6dd3f2b27ae&xptdk=f0f14d9f-f949-4f8e-a0ae-e6dd3f2b27ae"
"1731387912-434","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","","ผง มัทฉะแท้ 100% เข้มข้น จาก ญี่ปุ่น","1,100","5.0","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/cb7b91e2abc1123943d9b29f28aa7663_tn.webp","","ขายแล้ว 148 ชิ้น","1-5 วัน","ผง มัทฉะแท้ 100% เข้มข้น จาก ญี่ปุ่น฿1,1005.0ขายแล้ว 148 ชิ้น1-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%9C%E0%B8%87-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%81%E0%B8%97%E0%B9%89-100-%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B8%88%E0%B8%B2%E0%B8%81-%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-i.43492851.5370692335?sp_atk=4e66830a-a392-4df1-bc61-bbb36966a57c&xptdk=4e66830a-a392-4df1-bc61-bbb36966a57c"
"1731387912-435","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Starbucks Matcha Latte Premium Mix ชาเขียวญี่ปุ่นแท้ มัจฉะแท้ๆ จาก สตาร์บัคส์ ญี่ปุ่น ของแท้จาก Starbucks Japan🇯🇵","289","4.8","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/e674a2095d555f8cbe0166fc2e35dd55_tn.webp","","ขายแล้ว 62 ชิ้น","2-5 วัน","Starbucks Matcha Latte Premium Mix ชาเขียวญี่ปุ่นแท้ มัจฉะแท้ๆ จาก สตาร์บัคส์ ญี่ปุ่น ของแท้จาก Starbucks Japan🇯🇵฿2894.8ขายแล้ว 62 ชิ้น2-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/Starbucks-Matcha-Latte-Premium-Mix-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B8%A1%E0%B8%B1%E0%B8%88%E0%B8%89%E0%B8%B0%E0%B9%81%E0%B8%97%E0%B9%89%E0%B9%86-%E0%B8%88%E0%B8%B2%E0%B8%81-%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C-%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%88%E0%B8%B2%E0%B8%81-Starbucks-Japan%F0%9F%87%AF%F0%9F%87%B5-i.21464392.23612558488?sp_atk=dee5c2c1-374b-45c4-9b12-b86b412cbe07&xptdk=dee5c2c1-374b-45c4-9b12-b86b412cbe07"
"1731387912-436","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","ชาเขียวมัทฉะชนิดผงKawami","229","4.5","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7r98s-lvb7z11rj2158f_tn.webp","","ขายแล้ว 8 ชิ้น","1-4 วัน","ชาเขียวมัทฉะชนิดผงKawami฿2294.5ขายแล้ว 8 ชิ้น1-4 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9C%E0%B8%87Kawami-i.305298777.24080649640?sp_atk=7b819dbb-450d-4f71-98b7-9b49b42a5187&xptdk=7b819dbb-450d-4f71-98b7-9b49b42a5187"
