web-scraper-order,web-scraper-start-url,banner-image-src,product_name,price,ratings,ship_from,banners,has_video,product_image-src,is_ad,sold,shipping_speed,product_url,product_url-href,similar,similar-href
"1733566521-86","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","310","4.9","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7qul1-li8alob1rhxt57_tn.webp","","ขายแล้ว 1.8พัน ชิ้น","2-5 วัน","ชาดำกงชา (Gong cha) นำเข้าจากไต้หวัน (ระวังของปลอม)สินค้ามีการเปลี่ยนแพคเกจใหม่ค่ะ฿3104.9ขายแล้ว 1.8พัน ชิ้น2-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B8%94%E0%B8%B3%E0%B8%81%E0%B8%87%E0%B8%8A%E0%B8%B2-(Gong-cha)-%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%84%E0%B8%95%E0%B9%89%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%99-(%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%A1)%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B8%B5%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%9B%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%99%E0%B9%81%E0%B8%9E%E0%B8%84%E0%B9%80%E0%B8%81%E0%B8%88%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%84%E0%B9%88%E0%B8%B0-i.244534791.7669170061?sp_atk=768c84d9-b7f1-455a-acfc-d18462ec4c41&xptdk=768c84d9-b7f1-455a-acfc-d18462ec4c41","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=7669170061&shopid=244534791"
"1733566521-87","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","","","199","ขายแล้ว 2 ชิ้น","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7rasj-m1fc3x5k90ab04_tn.webp","","ขายแล้ว 2 ชิ้น","3-5 วัน","👍🔥ชาเขียวมัทฉะ เกรดนำเข้าจากญี่ปุ่น หอม อร่อยมาก K88ใหม่- แบบกระปุก50g฿199ขายแล้ว 2 ชิ้น3-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%F0%9F%91%8D%F0%9F%94%A5%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%AB%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2%E0%B8%A1%E0%B8%B2%E0%B8%81-K88%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%B8%E0%B8%8150g-i.1334729132.24487120467?sp_atk=0f3a8ca3-2be0-496f-8538-052468697723&xptdk=0f3a8ca3-2be0-496f-8538-052468697723","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=24487120467&shopid=1334729132"
"1733566521-88","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","279","ขายแล้ว 1 ชิ้น","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98q-lzlmxokdsgx515_tn.webp","","ขายแล้ว 1 ชิ้น","2-4 วัน","Okucha Hojicha โฮจิชะ Nishio นำเข้าญี่ปุ่น฿279ขายแล้ว 1 ชิ้น2-4 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/Okucha-Hojicha-%E0%B9%82%E0%B8%AE%E0%B8%88%E0%B8%B4%E0%B8%8A%E0%B8%B0-Nishio-%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-i.275258181.28009764149?sp_atk=7dd15b72-44d5-4c93-a636-30780c98c50a&xptdk=7dd15b72-44d5-4c93-a636-30780c98c50a","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=28009764149&shopid=275258181"
"1733566521-89","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","49","4.8","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7r98y-lzhbo2vn7szl6e_tn.webp","","ขายแล้ว 15 ชิ้น","2-3 วัน","ThaiTop กระบอกเขย่าชา Matcha shaker ขวดเขย่ามัทฉะ ขนาด 300 มล. STIH฿49-51%4.8ขายแล้ว 15 ชิ้น2-3 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/ThaiTop-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%AD%E0%B8%81%E0%B9%80%E0%B8%82%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%8A%E0%B8%B2-Matcha-shaker-%E0%B8%82%E0%B8%A7%E0%B8%94%E0%B9%80%E0%B8%82%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-300-%E0%B8%A1%E0%B8%A5.-STIH-i.382889266.28508071691?sp_atk=41715062-b8fc-429c-b1e8-31c3f732089e&xptdk=41715062-b8fc-429c-b1e8-31c3f732089e","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=28508071691&shopid=382889266"
"1733566521-90","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","","","129","4.8","จังหวัดน่าน","ซื้อ 4 ชิ้น ลด 4%","","https://down-th.img.susercontent.com/file/th-11134207-7r992-lqoyca0mg7vo03_tn.webp","","ขายแล้ว 887 ชิ้น","3-5 วัน","Nespresso ชาไทยลาเต้ แคปซูล เข้มข้น จากชาไทย เข้มข้น Thai Milk Tea (10 แคปซูล)฿129ซื้อ 4 ชิ้น ลด 4%4.8ขายแล้ว 887 ชิ้น3-5 วันจังหวัดน่าน","https://shopee.co.th/Nespresso-%E0%B8%8A%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-%E0%B9%81%E0%B8%84%E0%B8%9B%E0%B8%8B%E0%B8%B9%E0%B8%A5-%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%8A%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-Thai-Milk-Tea-(10-%E0%B9%81%E0%B8%84%E0%B8%9B%E0%B8%8B%E0%B8%B9%E0%B8%A5)-i.64830373.24359414696?sp_atk=4f993c77-0b3b-4ac4-9a5a-79e3f19cc0a7&xptdk=4f993c77-0b3b-4ac4-9a5a-79e3f19cc0a7","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=24359414696&shopid=64830373"
"1733566521-91","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","","59","4.8","จังหวัดปทุมธานี","ส่งไว","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98p-lza16xm7qm4hfa_tn.webp","","ขายแล้ว 40 ชิ้น","","แท้ ส่งฟรี💥ผงชาเขียวมัทฉะ 100%🍃เกรดพรีเมี่ยม[50g]ช่วยให้ผ่อนคลาย เสริมสร้างภูมิคุ้มกัน บำรุงหัวใจและหลอดเลือด ชะลอวัย฿59-40%ส่งไว4.8ขายแล้ว 40 ชิ้น< 2 วันจังหวัดปทุมธานี","https://shopee.co.th/%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%9F%E0%B8%A3%E0%B8%B5%F0%9F%92%A5%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-100-%F0%9F%8D%83%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-50g-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%9C%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%84%E0%B8%A5%E0%B8%B2%E0%B8%A2-%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%81%E0%B8%B1%E0%B8%99-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B9%83%E0%B8%88%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94-%E0%B8%8A%E0%B8%B0%E0%B8%A5%E0%B8%AD%E0%B8%A7%E0%B8%B1%E0%B8%A2-i.565492522.27408863582?sp_atk=0e343680-96bc-4f4d-919a-88fe72a1ad63&xptdk=0e343680-96bc-4f4d-919a-88fe72a1ad63","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=27408863582&shopid=565492522"
"1733566521-92","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-50009109-a79dbf4b90876415e15781cafa0b079a","","180","4.9","จังหวัดกรุงเทพมหานคร","ส่งไวโค้ดลด ฿1","badge-video","https://down-th.img.susercontent.com/file/89b6cf9d428025949714ad79f48667b7_tn.webp","","ขายแล้ว 3.8พัน ชิ้น","2-3 วัน","ชาอู่หลงหอมหมื่นลี้ 台湾冻顶乌龙茶 อู่หลงหไต้หวัน ก้านอ่อน เบอร์17 桂花乌龙茶 เกรดซูเปอร์ 200g-500g Osmanthus Tea ลดไขมัน฿180-25%ส่งไวโค้ดลด ฿14.9ขายแล้ว 3.8พัน ชิ้น2-3 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B8%AD%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%A5%E0%B8%87%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%AB%E0%B8%A1%E0%B8%B7%E0%B9%88%E0%B8%99%E0%B8%A5%E0%B8%B5%E0%B9%89-%E5%8F%B0%E6%B9%BE%E5%86%BB%E9%A1%B6%E4%B9%8C%E9%BE%99%E8%8C%B6-%E0%B8%AD%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%A5%E0%B8%87%E0%B8%AB%E0%B9%84%E0%B8%95%E0%B9%89%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%99-%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99-%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C17-%E6%A1%82%E8%8A%B1%E4%B9%8C%E9%BE%99%E8%8C%B6-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%8B%E0%B8%B9%E0%B9%80%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C-200g-500g-Osmanthus-Tea-%E0%B8%A5%E0%B8%94%E0%B9%84%E0%B8%82%E0%B8%A1%E0%B8%B1%E0%B8%99-i.273694038.9589766926?sp_atk=3b6bf306-ad90-4681-80cc-b05c8b877714&xptdk=3b6bf306-ad90-4681-80cc-b05c8b877714","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=9589766926&shopid=273694038"
"1733566521-93","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-50009109-9ab90ead8a03c7b7454cafa8f866cd37","","95","4.9","จังหวัดเพชรบูรณ์","ถูกสุดบนช้อปปี้ส่งไว","","https://down-th.img.susercontent.com/file/th-11134207-7r990-luaz1mxnm5kx28_tn.webp","","ขายแล้ว 7.4พัน ชิ้น","3-5 วัน","ผงน้ำมันมะพร้าวสกัดเย็น ขนาด 100 กรัม เกรดพรีเมี่ยม฿95-40%ถูกสุดบนช้อปปี้ส่งไว4.9ขายแล้ว 7.4พัน ชิ้น3-5 วันจังหวัดเพชรบูรณ์","https://shopee.co.th/%E0%B8%9C%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B8%A1%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AA%E0%B8%81%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-i.654698850.23985704658?sp_atk=696af9eb-8dff-4644-b6d0-35409f5e9eaa&xptdk=696af9eb-8dff-4644-b6d0-35409f5e9eaa","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=23985704658&shopid=654698850"
"1733566521-94","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","","","290","4.9","จังหวัดมุกดาหาร","ขายส่ง","","https://down-th.img.susercontent.com/file/th-11134207-7rash-m2kup2lambv734_tn.webp","","ขายแล้ว 1.9พัน ชิ้น","3-5 วัน","ชาซิกเค่อ ชาตาใส ชาลดความดัน  Sicklepod tea฿290ขายส่ง4.9ขายแล้ว 1.9พัน ชิ้น3-5 วันจังหวัดมุกดาหาร","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B8%8B%E0%B8%B4%E0%B8%81%E0%B9%80%E0%B8%84%E0%B9%88%E0%B8%AD-%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B2%E0%B9%83%E0%B8%AA-%E0%B8%8A%E0%B8%B2%E0%B8%A5%E0%B8%94%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%94%E0%B8%B1%E0%B8%99-Sicklepod-tea-i.394918621.3986483218?sp_atk=f1e9eabc-edae-4cd7-9fe9-9100b18888c4&xptdk=f1e9eabc-edae-4cd7-9fe9-9100b18888c4","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=3986483218&shopid=394918621"
"1733566521-95","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","","140","5.0","จังหวัดปทุมธานี","โค้ดลด ฿2","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98p-m00joicll1ux0a_tn.webp","","ขายแล้ว 322 ชิ้น","","แท้ ส่งไว💥ผงชาเขียวมัทฉะ100%🍃พรีเมี่ยมช่วยเพิ่มระบบภูมิคุ้มกันต้านอนุมูลอิสระช่วยให้ร่างกายตื่นตัวบำรุงหัวใจและหลอดเลือด฿140-30%โค้ดลด ฿25.0ขายแล้ว 322 ชิ้น< 2 วันจังหวัดปทุมธานี","https://shopee.co.th/%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B9%84%E0%B8%A7%F0%9F%92%A5%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0100-%F0%9F%8D%83%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%9A%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%99%E0%B8%B8%E0%B8%A1%E0%B8%B9%E0%B8%A5%E0%B8%AD%E0%B8%B4%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2%E0%B8%95%E0%B8%B7%E0%B9%88%E0%B8%99%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B9%83%E0%B8%88%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94-i.1080795754.25480217507?sp_atk=639a67bf-4eba-4de9-93ce-0bbce540f305&xptdk=639a67bf-4eba-4de9-93ce-0bbce540f305","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=25480217507&shopid=1080795754"
"1733566521-96","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-50009109-9ab90ead8a03c7b7454cafa8f866cd37","","434","4.9","จังหวัดกรุงเทพมหานคร","ซื้อ 2 ชิ้น ลด 5%","","https://down-th.img.susercontent.com/file/th-11134207-7qul8-litsr7u6t8y974_tn.webp","","ขายแล้ว 4พัน ชิ้น","2-4 วัน","[30ซอง] 4รส Daily Kombucha คอมบูชา 17 Probiotics Lactic สุขภาพดี ไม่มีน้ำตาล Keto Friendly คอมบูชะ ช่วยขับถ่าย ไม่อ้วน฿434-11%ซื้อ 2 ชิ้น ลด 5%4.9ขายแล้ว 4พัน ชิ้น2-4 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/-30%E0%B8%8B%E0%B8%AD%E0%B8%87-4%E0%B8%A3%E0%B8%AA-Daily-Kombucha-%E0%B8%84%E0%B8%AD%E0%B8%A1%E0%B8%9A%E0%B8%B9%E0%B8%8A%E0%B8%B2-17-Probiotics-Lactic-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%94%E0%B8%B5-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5-Keto-Friendly-%E0%B8%84%E0%B8%AD%E0%B8%A1%E0%B8%9A%E0%B8%B9%E0%B8%8A%E0%B8%B0-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B8%82%E0%B8%B1%E0%B8%9A%E0%B8%96%E0%B9%88%E0%B8%B2%E0%B8%A2-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%AD%E0%B9%89%E0%B8%A7%E0%B8%99-i.38565494.19942714277?sp_atk=911c2d71-6d46-4227-bc8b-fbd8b5b05f03&xptdk=911c2d71-6d46-4227-bc8b-fbd8b5b05f03","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=19942714277&shopid=38565494"
"1733566521-97","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","","119","4.3","จังหวัดปทุมธานี","โค้ดลด ฿2","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98t-m00ksr81c135e2_tn.webp","","ขายแล้ว 7 ชิ้น","","แท้ 100%💥ผงชาเขียวมัทฉะ💥🍃เกรดพรีเมี่ยม💥(50กรัม)ช่วยเพิ่มระบบภูมิคุ้มกัน การรวมกันของสารต้านอนุมูลอิสระ ผ่อนคลาย฿119โค้ดลด ฿24.3ขายแล้ว 7 ชิ้น< 2 วันจังหวัดปทุมธานี","https://shopee.co.th/%E0%B9%81%E0%B8%97%E0%B9%89-100-%F0%9F%92%A5%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%F0%9F%92%A5%F0%9F%8D%83%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1%F0%9F%92%A5(50%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1)%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%9A%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%81%E0%B8%B1%E0%B8%99-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%99%E0%B8%B8%E0%B8%A1%E0%B8%B9%E0%B8%A5%E0%B8%AD%E0%B8%B4%E0%B8%AA%E0%B8%A3%E0%B8%B0-%E0%B8%9C%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%84%E0%B8%A5%E0%B8%B2%E0%B8%A2-i.1080795754.26710857880?sp_atk=67817b1b-d218-4e10-ac02-7524824956f5&xptdk=67817b1b-d218-4e10-ac02-7524824956f5","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=26710857880&shopid=1080795754"
