web-scraper-order,web-scraper-start-url,banner-image-src,product_name,price,ratings,ship_from,banners,has_video,product_image-src,is_ad,sold,shipping_speed
"1730178717-597","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=7&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","มัทฉะเกรดพรีเมียม มัทฉะเพียว ออร์แกนิค จากเมืองนิชิโอะ 50 g. 2 กระปุก","599","5.0","จังหวัดกรุงเทพมหานคร","การผ่อนชำระโค้ดลด ฿75","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7rasc-m1dlg6vlsvxva0_tn.webp","","ขายแล้ว 8 ชิ้น","2-3 วัน"
"1730178717-598","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=7&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","อิโตเอ็น  โออิ โอฉะ มัทฉะ เกนไมฉะ ชาเขียวญี่ปุ่นผสมข้าวคั่วชนิดซอง  40 กรัม/ITOEN  OI OCHA MATCHA GENMAICHA 40g.","190","4.9","จังหวัดสมุทรปราการ","","","https://down-th.img.susercontent.com/file/22367ebcc0f2d3fcfdba24cf5a9ca7f6_tn.webp","","ขายแล้ว 948 ชิ้น","2-4 วัน"
"1730178717-599","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=7&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Home Barista Tomocha - Cooking Kyoto Uji Matcha (100g) ผงกรีนที มัชชะ","305","4.8","จังหวัดนนทบุรี","","","https://down-th.img.susercontent.com/file/th-11134207-7qul6-lg4vnaeenojzfb_tn.webp","","ขายแล้ว 125 ชิ้น","2-3 วัน"
"1730178745-600","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","“YUA” [note: almond/dark choc] 100% Matcha Powder from Uji / ผงมัทฉะ 100% จากเมืองอุจิ (สำหรับชงนม)","490","5.0","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98v-lwqyxm6huoxc98_tn.webp","","ขายแล้ว 16 ชิ้น","1-3 วัน"
"1730178745-601","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","","ลองบีช ผงมัทฉะ 100% / LongBeach Matcha Green Tea Powder 100%","147","4.9","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7qul5-liy28wfooas1c4_tn.webp","","ขายแล้ว 461 ชิ้น","1-2 วัน"
"1730178745-602","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","","ผงชาเขียวมัทฉะ ลาเต้ญี่ปุ่น คาวามิ 250g","159","","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7rasd-m0v7r99rp7fcba_tn.webp","","","2-3 วัน"
"1730178745-603","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasa-m1i3ri34kmzt56","MATCHAZUKI | เซ็ต 3 กล่อง | มัทฉะลาเต้ พร้อมชง | Matcha Latte Premier Blend","585","5.0","จังหวัดกรุงเทพมหานคร","ส่งไวพิเศษ","badge-video","https://down-th.img.susercontent.com/file/th-11134211-7r98r-louxs8lr74ou08_tn.webp","","ขายแล้ว 454 ชิ้น","2-3 วัน"
"1730178745-604","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","SHIZUOKA MATCHA ชาเขียว มัทฉะ ญี่ปุ่นแท้ 100% No.1 (นิยมที่สุดในวงการเบเกอรี่) แบ่งขาย 200 g","330","5.0","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/15910a201c100b61b2ec3ff36c762772_tn.webp","","ขายแล้ว 466 ชิ้น","วันนี้"
"1730178745-605","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","ผงชาเขียว ตราฉุยฟง พร้อมแปรงชงมัทฉะ และช้อนไม้(set 3 pcs.)","531","","จังหวัดเชียงราย","","","https://down-th.img.susercontent.com/file/th-11134207-7r98y-lyg4dz2reh6pf6_tn.webp","","","3-5 วัน"
"1730178745-606","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","","ชาเขียว ผง ฉุยฟง 100 กรัม มัทฉะแท้ 3 ห่อ Choui Fong Matcha Green Tea Set 3 packs","430","5.0","จังหวัดสมุทรปราการ","","","https://down-th.img.susercontent.com/file/f4b8d9f7e8541241172fe86877affcff_tn.webp","","ขายแล้ว 4 ชิ้น","2-3 วัน"
"1730178745-607","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","TRIAL MATCHA | ผงมัทฉะอุจิสายพันธุ์เดี่ยว Uji Hikari Single cultivar","922","5.0","จังหวัดเชียงใหม่","ซื้อ 2 ชิ้น ลด 2%","","https://down-th.img.susercontent.com/file/th-11134201-23030-u22nwyaec5nvac_tn.webp","","ขายแล้ว 387 ชิ้น","3-4 วัน"
"1730178745-608","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","ชาเขียว มัทฉะ 100% เกรดพรีเมี่ยม 50 กรัม (Matcha Greentea Powder 100%) มัทฉะแท้ 100% ชาเขียว","249","4.9","จังหวัดเชียงใหม่","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r992-lvn21c48btmi03_tn.webp","","ขายแล้ว 79 ชิ้น","2-4 วัน"
"1730178745-609","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","TRIAL MATCHA | ผงมัทฉะอุจิสายพันธุ์เดี่ยว Okumidori Single cultivar","595","4.9","จังหวัดเชียงใหม่","ซื้อ 2 ชิ้น ลด 2%","","https://down-th.img.susercontent.com/file/th-11134207-7qul7-ljdkkzu0hp0o12_tn.webp","","ขายแล้ว 286 ชิ้น","3-4 วัน"
"1730178745-610","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","","คาวามิอูจิมัทฉะพรีเมี่ยม 100% ขนาด 100 กรัม (Kawami 100% Premium Uji Matcha Powder size 100g.)","285","4.9","จังหวัดชลบุรี","","","https://down-th.img.susercontent.com/file/th-11134207-7qukz-lfqlxefqw74724_tn.webp","","ขายแล้ว 125 ชิ้น","2-3 วัน"
"1730178745-611","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","มีใจให้มัทฉะ Finest Matcha (5.0/5.0) ผงมัทฉะ เกรดสูงพิเศษ (Yamayuri) ชงเครื่องดื่มได้ทุกชนิด ขนาด 40 g. / 100 g","880","5.0","จังหวัดเชียงใหม่","","","https://down-th.img.susercontent.com/file/4c23fd2865e312ea17645dfce6b0cbe4_tn.webp","","ขายแล้ว 611 ชิ้น","2-4 วัน"
"1730178745-612","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-50009109-9ab90ead8a03c7b7454cafa8f866cd37","Boncafe - Bontea Uji matcha latte Mix sachet 30g ชาเขียวอูจิมัทฉะลาเต้ สำเร็จรูป (ชนิดผง) แบบซอง 3 in 1","83","4.9","จังหวัดสมุทรปราการ","โค้ดลด 10%","","https://down-th.img.susercontent.com/file/6ad2454e6657076a0dbcb4db2b1cd0ea_tn.webp","","ขายแล้ว 2.3พัน ชิ้น","2-3 วัน"
"1730178745-613","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Pro Matcha 100g (ชาเขียว มัทชะ นำเข้า 100%)","990","4.8","จังหวัดกรุงเทพมหานคร","โค้ดสิ้นเดือนโค้ดลด 15%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98y-lx9hnumess7j10_tn.webp","","ขายแล้ว 499 ชิ้น","2-3 วัน"
"1730178745-614","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Aroma ชาเขียว มัทฉะ Matcha Green Tea Base มัทฉะกรีนทีเบส (100 กรัม/1ซอง)","225","4.9","จังหวัดสมุทรปราการ","โค้ดลด 5%","","https://down-th.img.susercontent.com/file/sg-11134201-22090-uxtg8t6c22hv3e_tn.webp","","ขายแล้ว 1.9พัน ชิ้น","2-3 วัน"
"1730178745-615","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasg-m1i3n5fnyxk966","Ratika | Uji Matcha Green Tea 200 g. ผงชาเขียวยูจิชะแท้เข้มข้น 100%","260","4.8","จังหวัดกรุงเทพมหานคร","ส่งไวพิเศษขายส่ง","","https://down-th.img.susercontent.com/file/26fa90faa55617d2f95d116463a97203_tn.webp","","ขายแล้ว 671 ชิ้น","1-2 วัน"
"1730178745-616","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","Matcha YAME ยาเมะ ฟูกุโอกะ","580","5.0","จังหวัดร้อยเอ็ด","","","https://down-th.img.susercontent.com/file/th-11134207-7qula-lisc8m6qhgnl5d_tn.webp","","ขายแล้ว 15 ชิ้น","2-3 วัน"
"1730178745-617","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Matcha Marukyu Koyamaen WAKO 20g 40g 100g Can / 100g pack Japanese Matcha Powdered Green Tea Wakou","667","ขายแล้ว 1 ชิ้น","ญี่ปุ่น","โค้ดลด 10%","","https://down-th.img.susercontent.com/file/th-11134207-7r98s-m0bp0qmj3a3c58_tn.webp","","ขายแล้ว 1 ชิ้น",""
"1730178745-618","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","ผงชาเขียว ฉุยฟง 1,000 กรัม 🍃ฟรีช้อนตัก🍃 มัทฉะแท้ 100%","1,349","5.0","จังหวัดเชียงราย","ขายส่ง","","https://down-th.img.susercontent.com/file/d53d9541cdec9dfda7ec65bdbfdddfdb_tn.webp","","ขายแล้ว 55 ชิ้น","2-4 วัน"
"1730178745-619","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","",""" Ujihikari "" Single Cultivar - RYN Ceremonial Grade Matcha 30G/50G/100 G","750","4.9","จังหวัดภูเก็ต","","","https://down-th.img.susercontent.com/file/sg-11134201-23010-s4bkpij04xlv23_tn.webp","","ขายแล้ว 198 ชิ้น","2-4 วัน"
"1730178745-620","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Matcha Marukyu Koyamaen AOARASHI 40g 100g Can / 100g pack Japanese Matcha Powdered Green Tea","630","ขายแล้ว 4 ชิ้น","ญี่ปุ่น","โค้ดลด 10%","","https://down-th.img.susercontent.com/file/th-11134207-7r98q-m0bqdstqgyii66_tn.webp","","ขายแล้ว 4 ชิ้น",""
"1730178745-621","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","[พร้อมส่ง] Itoen Oi Ocha Green Tea with Matcha 40g  อิโตเอ็น โออิ โอฉะ ชาเขียวพร้อมชงผสมมัทชะ 40 กรัม (มี2สูตร)","199","4.8","จังหวัดสงขลา","","","https://down-th.img.susercontent.com/file/th-11134207-7r98o-lzub7jw9mch5f2_tn.webp","","ขายแล้ว 13 ชิ้น","2-3 วัน"
"1730178745-622","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","มัทฉะชาเขียว (Matcha) ขนาดทดลอง 4g นำเข้าญี่ปุ่น เกรดพรีเมียม จากญี่ปุ่น เเบรนด์ OKUCHA MATCHA","49","5.0","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r991-m06qopnh2tw8b7_tn.webp","","ขายแล้ว 4 ชิ้น","วันนี้"
"1730178745-623","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasg-m1i3r7g84yuh1b","ลองบีชชาเขียวอัสสัมใบ 100% (500 g) LongBeach 100% Assam Green Tea Leaf ชาเขียว/ ชาผลไม้","177","4.9","จังหวัดปทุมธานี","ส่งไวพิเศษ","","https://down-th.img.susercontent.com/file/sg-11134201-22120-k9lk66n9clkvc8_tn.webp","","ขายแล้ว 842 ชิ้น","วันนี้"
"1730178745-624","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=6&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-50009109-591e473f8603ca27bedbcba245a72ab4","มัทฉะ ตราติ่งฟง ขนาด 200 กรัม (Matcha Powder) ผงมัทฉะญี่ปุ่น สำหรับเบเกอรี่และเครื่องดื่ม ผงมัทฉะ ติ่งฟง ชาเขียวมัทฉะ","100","4.9","จังหวัดกรุงเทพมหานคร","ช้อปปี้ถูกชัวร์","","https://down-th.img.susercontent.com/file/cc17e9146be009d022895bb67b7375ea_tn.webp","","ขายแล้ว 3.8พัน ชิ้น","1-2 วัน"
